Opent,Open,High,Low,Close,Volume,Close time,Volume pair,TradeNr,useless,useless2,nothing
1682882640000,29308.13000000,29336.86000000,29298.56000000,29325.65000000,174.92628000,1682882819999,5128068.57776290,4411,87.89770000,2576641.19873910,0
1682882820000,29325.65000000,29359.90000000,29315.00000000,29359.75000000,136.66183000,1682882999999,4010348.28181940,4120,78.61109000,2306701.43415970,0
1682883000000,29359.75000000,29360.00000000,29315.00000000,29340.70000000,179.99573000,1682883179999,5279865.15162810,4401,63.89638000,1874094.93618480,0
1682883180000,29340.70000000,29372.75000000,29312.79000000,29312.80000000,115.10340000,1682883359999,3377633.15534850,3790,64.06373000,1879822.85527960,0
1682883360000,29312.79000000,29338.32000000,29297.34000000,29338.31000000,128.08924000,1682883539999,3755405.27053800,3238,75.50860000,2213727.81409630,0
1682883540000,29338.31000000,29386.13000000,29328.20000000,29383.69000000,130.45683000,1682883719999,3829872.96643860,2596,86.33666000,2534764.20583510,0
1682883720000,29383.69000000,29383.69000000,29346.56000000,29367.72000000,89.77216000,1682883899999,2636006.09910560,2140,39.55617000,1161376.84730740,0
1682883900000,29367.73000000,29370.03000000,29325.30000000,29370.02000000,119.96617000,1682884079999,3520872.94089970,3048,77.44177000,2272778.02675360,0
1682884080000,29370.03000000,29383.58000000,29356.32000000,29356.32000000,114.76568000,1682884259999,3370779.91414150,2191,56.98560000,1673705.32202810,0
1682884260000,29356.33000000,29374.20000000,29350.37000000,29363.37000000,51.07516000,1682884439999,1499709.07206600,1424,29.43498000,864271.99333740,0
1682884440000,29363.36000000,29384.41000000,29350.01000000,29357.82000000,72.81897000,1682884619999,2138364.28276770,1548,30.60228000,898530.32984680,0
1682884620000,29357.83000000,29361.13000000,29308.84000000,29361.13000000,98.40420000,1682884799999,2886710.10582530,2313,52.84178000,1550089.49836330,0
1682884800000,29361.13000000,29361.13000000,29277.10000000,29293.35000000,263.76106000,1682884979999,7731911.67993740,4989,104.32093000,3057427.98215470,0
1682884980000,29293.34000000,29297.28000000,29168.00000000,29265.32000000,552.19156000,1682885159999,16133493.72835320,13004,262.08836000,7657580.76943910,0
1682885160000,29265.32000000,29290.08000000,29226.53000000,29228.25000000,220.27986000,1682885339999,6444954.85427000,4831,106.19813000,3107132.26815460,0
1682885340000,29228.24000000,29260.00000000,29179.34000000,29194.27000000,231.07876000,1682885519999,6751293.70109380,5674,111.48671000,3257101.72975060,0
1682885520000,29194.28000000,29235.56000000,29168.00000000,29208.47000000,219.77019000,1682885699999,6417323.28669150,5494,114.66842000,3347827.46661410,0
1682885700000,29208.47000000,29249.18000000,29160.96000000,29231.12000000,237.83514000,1682885879999,6944126.52317330,5404,116.26729000,3395057.02344740,0
1682885880000,29231.13000000,29289.13000000,29229.05000000,29244.63000000,184.94214000,1682886059999,5411543.21598870,4476,94.96417000,2778769.87142540,0
1682886060000,29244.63000000,29286.14000000,29236.55000000,29277.34000000,79.86700000,1682886239999,2336722.28882770,2555,43.53980000,1273886.93020730,0
1682886240000,29277.34000000,29326.01000000,29268.46000000,29309.99000000,149.10186000,1682886419999,4368684.62246290,3493,85.92381000,2517149.46757620,0
1682886420000,29309.99000000,29325.67000000,29285.29000000,29312.59000000,100.24880000,1682886599999,2937727.23517160,2894,43.86012000,1285090.26924850,0
1682886600000,29312.59000000,29324.69000000,29283.20000000,29324.69000000,117.32967000,1682886779999,3437623.16443410,2672,57.83162000,1694435.48764060,0
1682886780000,29324.68000000,29330.00000000,29287.97000000,29287.98000000,95.97749000,1682886959999,2813069.94893680,2533,36.64139000,1073906.60856810,0
1682886960000,29287.97000000,29297.41000000,29278.57000000,29295.58000000,48.81351000,1682887139999,1429503.40121660,1474,35.77118000,1047548.68034060,0
1682887140000,29295.58000000,29311.61000000,29287.98000000,29311.60000000,45.62999000,1682887319999,1336794.25932670,1370,26.31251000,770874.75436300,0
1682887320000,29311.61000000,29335.72000000,29308.82000000,29320.00000000,67.42565000,1682887499999,1977388.96762590,1623,33.44138000,980709.76016690,0
1682887500000,29320.01000000,29325.09000000,29292.61000000,29293.84000000,36.16607000,1682887679999,1059800.43256200,1304,14.87927000,436037.81897170,0
1682887680000,29293.84000000,29327.99000000,29285.83000000,29327.99000000,32.50298000,1682887859999,952370.36357070,1402,18.61275000,545373.02605130,0
1682887860000,29327.98000000,29331.91000000,29314.01000000,29325.84000000,46.25853000,1682888039999,1356413.91598160,1370,21.40759000,627681.79821300,0
1682888040000,29325.85000000,29333.10000000,29300.00000000,29308.04000000,115.85481000,1682888219999,3397182.28753650,1909,29.30359000,859263.59581870,0
1682888220000,29308.05000000,29334.47000000,29308.04000000,29329.89000000,74.67100000,1682888399999,2189590.74914710,1405,38.12539000,1117893.41587770,0
1682888400000,29329.90000000,29417.12000000,29316.39000000,29399.93000000,178.82565000,1682888579999,5252415.31643320,4772,132.11301000,3880679.98812770,0
1682888580000,29399.92000000,29427.23000000,29367.00000000,29367.01000000,157.43785000,1682888759999,4629251.84540400,3285,80.24005000,2359324.99633720,0
1682888760000,29367.01000000,29426.57000000,29349.56000000,29426.57000000,97.67688000,1682888939999,2869362.26992820,2738,64.72636000,1901674.39947900,0
1682888940000,29426.57000000,29447.41000000,29417.38000000,29423.38000000,121.16005000,1682889119999,3566302.79272300,2996,64.07739000,1885981.33697540,0
1682889120000,29423.39000000,29437.76000000,29420.85000000,29437.76000000,73.31453000,1682889299999,2157420.26301710,1528,38.02228000,1118824.64974870,0
1682889300000,29437.76000000,29438.43000000,29368.64000000,29383.34000000,116.75413000,1682889479999,3432544.22199330,2418,41.75035000,1227147.77013240,0
1682889480000,29383.35000000,29420.00000000,29363.98000000,29414.30000000,69.69099000,1682889659999,2048504.93819930,1942,35.19591000,1034576.49337260,0
1682889660000,29414.30000000,29414.30000000,29380.01000000,29390.17000000,55.36042000,1682889839999,1627282.55587350,1511,22.03239000,647613.42203210,0
1682889840000,29390.17000000,29430.26000000,29390.16000000,29430.25000000,55.52784000,1682890019999,1632842.69071200,1424,30.85532000,907314.83612250,0
1682890020000,29430.26000000,29478.43000000,29427.68000000,29472.61000000,214.84201000,1682890199999,6328261.65365970,4019,119.31223000,3514364.13528770,0
1682890200000,29472.61000000,29474.22000000,29401.05000000,29408.39000000,76.54229000,1682890379999,2252897.06980430,2046,27.67162000,814261.85558830,0
1682890380000,29408.38000000,29473.42000000,29408.38000000,29473.41000000,59.17155000,1682890559999,1742479.07890810,1913,42.82069000,1261026.57272040,0
1682890560000,29473.41000000,29486.50000000,29422.71000000,29436.33000000,108.40579000,1682890739999,3192934.52363340,2528,52.36590000,1542456.74401000,0
1682890740000,29436.33000000,29455.00000000,29434.30000000,29439.03000000,33.32857000,1682890919999,981314.40204820,1205,14.46854000,425986.48981100,0
1682890920000,29439.03000000,29439.03000000,29359.34000000,29372.47000000,73.81953000,1682891099999,2169840.75930620,2854,20.08971000,590424.89813370,0
1682891100000,29372.48000000,29423.78000000,29372.47000000,29423.77000000,31.31658000,1682891279999,920933.60321100,1606,17.92023000,526963.67556640,0
1682891280000,29423.78000000,29447.98000000,29390.01000000,29429.99000000,45.17108000,1682891459999,1329143.47697790,2611,22.93633000,674866.72246430,0
1682891460000,29430.00000000,29431.08000000,29377.61000000,29405.09000000,48.47128000,1682891639999,1425230.52648460,2108,12.95544000,380851.99676690,0
1682891640000,29405.08000000,29431.01000000,29405.08000000,29410.87000000,39.21844000,1682891819999,1153851.63267670,1332,21.71725000,638948.59740810,0
1682891820000,29410.86000000,29411.22000000,29400.00000000,29411.21000000,44.74362000,1682891999999,1315643.21624880,1115,32.21756000,947302.91011370,0
1682892000000,29411.21000000,29414.12000000,29377.62000000,29390.01000000,93.26406000,1682892179999,2741581.91381300,2264,29.39215000,863992.48297810,0
1682892180000,29390.00000000,29430.00000000,29388.03000000,29419.68000000,85.16238000,1682892359999,2504925.40280470,1624,52.87538000,1555158.94881500,0
1682892360000,29419.68000000,29420.00000000,29402.43000000,29402.43000000,19.34645000,1682892539999,569034.68053610,897,4.20597000,123719.17042320,0
1682892540000,29402.43000000,29415.20000000,29402.43000000,29406.94000000,19.85117000,1682892719999,583772.92057650,869,12.21243000,359110.98904090,0
1682892720000,29406.95000000,29410.61000000,29406.94000000,29410.61000000,16.11574000,1682892899999,473934.69629970,604,10.93173000,321479.48686290,0
1682892900000,29410.60000000,29410.61000000,29389.43000000,29405.71000000,60.24926000,1682893079999,1771050.31918980,1459,21.85717000,642445.99029270,0
1682893080000,29405.71000000,29421.73000000,29400.94000000,29421.73000000,32.70496000,1682893259999,961854.31202150,1556,22.43804000,659908.61848450,0
1682893260000,29421.73000000,29421.73000000,29385.04000000,29395.00000000,43.26512000,1682893439999,1271977.13795770,1392,16.93929000,497878.03070160,0
1682893440000,29395.01000000,29410.04000000,29389.78000000,29410.03000000,22.07924000,1682893619999,649091.68936700,1078,14.32248000,421053.48007880,0
1682893620000,29410.04000000,29418.12000000,29394.15000000,29418.12000000,43.33345000,1682893799999,1274308.65068230,1596,20.70444000,608897.31290430,0
1682893800000,29418.11000000,29432.15000000,29388.08000000,29389.37000000,47.87477000,1682893979999,1408237.67520530,1613,23.91280000,703496.01917470,0
1682893980000,29389.38000000,29411.11000000,29367.42000000,29411.11000000,65.01986000,1682894159999,1910559.25989100,1925,22.63302000,665084.52127680,0
1682894160000,29411.10000000,29421.32000000,29386.12000000,29391.98000000,63.71771000,1682894339999,1873507.60418670,1317,26.94269000,792154.45079970,0
1682894340000,29391.98000000,29405.91000000,29391.97000000,29395.50000000,22.05785000,1682894519999,648505.70892740,920,11.89836000,349802.13126900,0
1682894520000,29395.51000000,29399.58000000,29390.03000000,29398.33000000,16.35107000,1682894699999,480652.68827610,740,6.40375000,188243.26434490,0
1682894700000,29398.32000000,29403.87000000,29374.16000000,29374.16000000,41.59478000,1682894879999,1222477.84180970,1343,13.32303000,391574.74103120,0
1682894880000,29374.16000000,29396.57000000,29374.16000000,29394.87000000,22.35019000,1682895059999,656786.41954650,1547,16.09218000,472859.18985590,0
1682895060000,29394.87000000,29394.87000000,29383.59000000,29388.27000000,27.65856000,1682895239999,812804.86782560,804,7.66746000,225316.43859810,0
1682895240000,29388.28000000,29388.28000000,29368.84000000,29369.12000000,18.84020000,1682895419999,553442.95884820,775,6.58070000,193303.58482250,0
1682895420000,29369.13000000,29380.74000000,29367.15000000,29378.72000000,23.58417000,1682895599999,692764.37947090,911,7.99569000,234851.89011450,0
1682895600000,29378.72000000,29378.73000000,29328.16000000,29352.43000000,103.26713000,1682895779999,3030889.74277680,2454,49.19518000,1443653.01480660,0
1682895780000,29352.43000000,29353.72000000,29347.00000000,29353.36000000,38.53778000,1682895959999,1131166.94169060,843,8.55070000,250968.88235200,0
1682895960000,29353.35000000,29398.77000000,29353.35000000,29398.76000000,58.74015000,1682896139999,1725421.90054420,1419,49.76732000,1461723.14869700,0
1682896140000,29398.77000000,29420.23000000,29398.76000000,29411.52000000,41.01365000,1682896319999,1206253.68807730,1661,25.49262000,749746.84040460,0
1682896320000,29411.52000000,29411.53000000,29399.44000000,29399.45000000,56.77934000,1682896499999,1669511.66440000,1154,31.82907000,935888.50234160,0
1682896500000,29399.45000000,29399.45000000,29329.01000000,29330.54000000,82.68788000,1682896679999,2427987.58810920,2221,40.43354000,1187266.78279470,0
1682896680000,29330.53000000,29364.92000000,29330.53000000,29364.91000000,76.22141000,1682896859999,2237119.36994570,1537,44.15986000,1296204.42466180,0
1682896860000,29364.91000000,29374.54000000,29359.15000000,29372.06000000,38.17637000,1682897039999,1121026.08546280,1580,21.31792000,625974.34042730,0
1682897040000,29372.07000000,29386.61000000,29372.06000000,29386.21000000,27.28750000,1682897219999,801715.01399440,1134,19.09131000,560893.73121720,0
1682897220000,29386.22000000,29391.74000000,29382.68000000,29391.74000000,24.72684000,1682897399999,726640.92270610,839,16.31733000,479521.82321700,0
1682897400000,29391.73000000,29391.74000000,29365.32000000,29377.19000000,77.56722000,1682897579999,2278849.63392900,2691,41.92177000,1231569.15512880,0
1682897580000,29377.18000000,29401.45000000,29377.18000000,29393.37000000,125.43339000,1682897759999,3686699.98315660,5134,101.70642000,2989271.89135120,0
1682897760000,29393.37000000,29414.61000000,29393.37000000,29406.45000000,114.26967000,1682897939999,3359868.38414500,4613,83.24124000,2447498.36925380,0
1682897940000,29406.46000000,29411.17000000,29392.39000000,29400.00000000,84.46225000,1682898119999,2483272.88677130,1522,55.28378000,1625287.12585980,0
1682898120000,29400.00000000,29417.14000000,29392.33000000,29392.34000000,65.95091000,1682898299999,1939460.25164400,1592,25.89249000,761413.21367910,0
1682898300000,29392.33000000,29392.34000000,29343.27000000,29343.27000000,42.66521000,1682898479999,1253194.16234540,1541,18.35114000,539092.87204790,0
1682898480000,29343.27000000,29351.42000000,29293.84000000,29316.92000000,165.68337000,1682898659999,4857318.85172710,4768,71.05387000,2082841.32493620,0
1682898660000,29316.92000000,29344.78000000,29306.53000000,29306.53000000,102.66224000,1682898839999,3010579.46885120,2181,36.08370000,1058252.22951840,0
1682898840000,29306.54000000,29317.77000000,29293.81000000,29297.71000000,86.74803000,1682899019999,2542105.67430930,1947,43.84626000,1284852.12167220,0
1682899020000,29297.71000000,29297.71000000,29177.92000000,29233.21000000,452.53804000,1682899199999,13230479.71723580,7865,135.62442000,3965759.19960170,0
